Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
3059610,,0.0369082370278474,7.059417993884627,,0.0,0.3910792866334107,Yellow,2.9415170240993103,0.5900436299333507,0.0002068045226003,2.79673071980063,106.04534642288102,1039.524097201849,3.754992196584836,0.0531334875026987,339.37619990473456,Spring,32.44788315581487,26.34599251573016,October,11.0,5.0,1
1115874,6.411804421724447,0.0233413782669412,4.518017928265603,388.8386778651348,1.132494891833841e-70,0.0313338904014789,Light Yellow,0.0041755264153927,0.8778540094398457,2.689357548150759,3.3754145118864045,90.95296980072948,436.77053598294833,5.481514740413764,0.124873305371129,201.36003531597788,Well,27.13075004246852,37.423158922269934,April,19.0,10.0,1
1815892,6.899026285387936,0.0015256149669331,5.266729120031509,163.12559164898133,2.1000510256961146e-30,0.6167170232554746,Light Yellow,0.0707052399219175,0.2189599085698785,0.6680618645029935,0.4609057275691792,195.3683679377396,372.69340387835206,3.463283490179274,,133.3215654252094,Lake,12.587611168947236,88.7880554774348,August,12.0,6.0,0
5303988,8.044721402384098,0.0132553705069177,6.381345334927956,92.08654700117444,7.370600441199495e-11,1.4937087301331142,Near Colorless,0.1634261390096381,1.3702125428561718,0.5430502999635102,2.5966454552863905,150.99875763584575,526.1334586053056,3.3746966987880067,5.10437564399924e-05,419.7849179305671,Stream,,35.410266125331376,December,9.0,9.0,0
1932709,7.952821769782605,0.5786972401042065,4.15518862744378,148.77466964620925,5.568286221759735e-06,0.030794826556602,Light Yellow,0.0450870146565572,0.6959502647096659,0.7592410454552856,3.541232058634486,362.7602504948941,504.30143807098176,2.5746708948544947,1.0253598764152522e-05,408.5491565542424,Aquifer,18.31509047649344,84.8555121857469,October,31.0,18.0,1
594144,6.818292227338588,0.1586010148846749,2.38962736404203,170.46283428799185,1.4348039156089326e-34,1.2700981487363394,Colorless,0.0032973764613071,0.0552722852846953,0.3032465315965241,3.107977790293702,99.35681776749004,425.3189668373148,3.685994128267693,0.0070595778682866,400.9065184928384,Aquifer,18.463531464411684,67.1232908835044,October,25.0,10.0,0
498414,8.15329820024133,0.0173951058056565,3.828422167169712,132.48930835033693,2.16142465161661e-62,2.301698047234447,Light Yellow,0.5327259744527649,0.307961422283144,0.2142010264037168,,111.369795668115,94.12756154775784,3.415998573288792,4.75504114024208e-07,55.84570123784079,River,11.283350078007295,77.29480190450347,September,22.0,0.0,0
3392539,7.038969938048273,0.0052922089179996,3.1457143496372533,181.64158660630372,2.349898050498287e-280,0.7324461506769938,Near Colorless,0.0240364558245852,0.3159871598064787,0.1712086924508357,1.0575998892241991,158.956597837432,327.17595481707406,2.652463201670324,0.0004375377591773,324.9357565170933,River,14.541600994167402,70.84775133381413,August,15.0,6.0,0
3799129,6.826687690099608,0.0003226058644084,6.188226749522718,130.6349198838,1.184181971065058e-29,3.2103809201790106,Near Colorless,0.1915270092185637,1.88310358763515,0.4684178770762585,1.1483899994921625,78.39373025400816,161.650272216702,3.281551680029191,0.0043846116461401,210.0676351912245,Stream,37.85987943925959,61.7756755480582,June,7.0,6.0,0
967155,8.161547250080774,0.3905380976693338,3.426590095863196,164.76538130616464,3.541961574130867e-57,0.1575214582309292,Colorless,0.6088819768984536,0.877860734012276,1.2458340857651438,3.630271958624201,118.94704160297177,425.85663929924266,2.8536571812006097,1.6555409095237328e-07,332.9112854951757,Reservoir,12.078337594824742,75.20161383392013,March,6.0,20.0,0
248481,7.22845476250466,0.1471456877866031,2.643173290779053,191.025431861598,9.290416942665856e-114,0.0425100273981,Colorless,0.7141937084055621,0.7270205728315086,0.6472300351134938,1.4639367354071535,226.36174999087325,724.8972123674929,2.897354104804233,0.0053491930017484,419.4966506232574,Lake,21.582093828826903,66.29768455245566,April,7.0,11.0,0
3643840,7.062601455595811,0.0066558968846033,7.861167038783104,246.6879820309352,6.618576746231442e-64,0.9566118390897907,Light Yellow,0.2228176403454491,0.38542042940298,0.0734361671159436,3.299898159903434,141.63106748569876,438.69702696681134,2.7489951947714464,1.0046436311771792e-06,189.33180050411707,River,7.955500578157418,66.20220320008605,September,19.0,1.0,0
1824817,7.31577702951056,5.796398416543867e-12,6.24190583728106,136.44302081061917,7.147546924199935e-54,0.6815926192537537,Near Colorless,0.0857642051592241,0.9264969473386352,0.9963785281443304,3.090815337009896,150.7366163208712,300.71169241862503,4.050070885704384,0.0090972818976209,469.8005187342965,Spring,15.478980822676688,5.140221027464278,October,4.0,8.0,0
3540807,7.687907491854145,0.0726446361972815,3.75110838324624,150.9878581720542,1.481202406288709e-34,2.537211220554602,Faint Yellow,5.3112721907787765,0.6880200238640213,,0.986312352570272,299.701937257325,586.7703840539034,2.6355853329525125,0.0008810176911648,561.9169560620032,Well,13.28959138405816,61.21848875980493,January,15.0,14.0,1
1452140,7.576800537685804,0.0089267893849005,3.94341538041712,113.1563857588216,1.877079290650754e-11,3.5670428194912724,Colorless,0.1974069481328783,0.631261684220703,0.3096775194122073,2.4378258505219814,78.59570043895924,327.0821434751194,3.2576545594999184,5.974671338776479e-07,292.93538871855446,Ground,14.97866792082928,17.42637960488686,June,19.0,19.0,0
786878,7.258785960093893,2.453596904244323,11.221283390299304,258.4488402048419,3.164047574017069e-52,0.6567844379002462,Near Colorless,0.0002586323870611,0.9532492690172116,1.853220638410934,2.2218229045677376,89.01835845525525,524.8928025823288,3.2199471523370367,5.232105524053519e-06,461.6712602796602,Ground,16.080031209165917,88.10021354439857,October,15.0,22.0,0
3780570,7.905054271302155,0.0071694374193572,4.493418668932639,146.0070085603286,2.030731850309668e-28,0.3706204192724952,Yellow,0.974967513191716,,0.8241712018366717,3.228018258349423,101.32758137228076,661.0741259720583,3.956951946564724,1.0459417222005913e-07,99.00054308752864,Stream,32.80094082234775,58.8706177541712,August,14.0,17.0,0
4180833,7.65597193088631,0.0005362985785199,5.871129736528505,224.401727087198,1.7510331461430904e-64,1.739792944075611,Faint Yellow,0.6936095307804996,1.7351422864152897,0.351612088419135,1.0407466854557514,153.69355584523723,463.4007281209175,3.268599964864058,1.1376785664820654e-06,166.02743010387303,Ground,46.61155555984182,69.47591012166922,December,27.0,2.0,0
4455764,7.107520587070019,2.671918877997429e-05,4.323359384332564,159.80324734777727,5.786982049542897e-10,,Near Colorless,0.9999346591516762,1.7421500490201796,0.6277993175938168,2.447568748734885,112.89571619330148,626.9607606459231,3.696485001560877,4.351427898920542e-15,122.86811335826272,Stream,20.224981495148423,96.5395287191611,March,6.0,13.0,0
1492904,7.254307202828484,1.3547397010657032e-05,4.905286836901267,289.2257557220643,1.8761992704194907e-41,0.1167656539126179,Faint Yellow,0.0797265879134088,0.9295391269146014,0.7274823945616372,0.9385766424240184,61.34253238791057,459.4039600032524,3.284799543084816,2.018551247202015e-05,45.68558607255148,River,18.80992923641774,67.73890669951146,January,15.0,9.0,1
1650912,7.442069236404325,0.3600416314989554,2.822492815120264,263.7969785249146,7.090962361281591e-221,7.205451773788199,Yellow,0.027532290648265,0.8433902264038697,0.0167562788440022,2.9722809013740648,102.47241643422778,259.2446193731285,4.729113044895065,0.001143282760799,5.53674837484421,Aquifer,9.143744550020829,69.02611316521691,March,23.0,6.0,0
5472799,7.834739496614144,1.9607285049898475,2.9317216146212424,165.57172736102507,1.1745660613914185e-293,1.3146032709998854,Colorless,0.7369642634788824,0.0973832998811346,1.129873673952953,2.322830504686072,155.9885834486994,343.8599240075174,3.440692703686372,0.0222938562064388,326.92851606788946,Stream,21.387903867354105,69.93025364964909,April,15.0,19.0,1
4379235,7.505653305049516,1.0952345969179975e-08,4.816188986834555,160.71856564679732,3.4260798254292063e-26,1.155156506627869,Near Colorless,0.2906307495778465,0.8386233685478884,,2.598774485793796,237.53649455925256,276.0958908326774,2.881817913204689,,190.01062472994107,Aquifer,36.000631592126545,73.52069897550435,June,23.0,20.0,0
2922634,6.507899151232233,0.0012056608021154,7.735020128968194,,1.766938665389418e-64,0.2163468806472946,Colorless,0.097148130472453,0.4885196812451612,0.1235344969050182,1.3914605300020606,86.21711939991503,341.1881673036759,4.105739229551851,0.0004075986119222,7.92301608594123,Aquifer,42.015216409777246,70.5711839732248,July,8.0,0.0,0
86622,7.3336488153438575,0.0425759940883447,5.491142082284174,196.333164975066,3.252571344676535e-91,1.1344082427356148,Near Colorless,0.0004922760027205,1.315763156699612,0.8515850963872108,2.204731403554115,82.83706610036914,273.94235041032294,2.3724078584516786,0.001357028981511,295.0437172732694,Stream,11.057844486170207,43.0688862158417,September,8.0,20.0,0
3385620,8.849507057543528,0.2603372713588074,7.232066342932353,167.71336974134388,3.713606438772512e-163,0.1645860632798562,Near Colorless,0.1147407400797053,1.9713779626193395,0.0236897045508933,3.239495372085885,127.2358520476782,573.8794992665944,3.2867161514794647,3.800032149378062e-09,567.3582847016294,River,9.076132812346849,85.89419106422335,October,1.0,19.0,0
1529324,6.933472151014961,3.4612099455502175e-18,14.165808702889397,163.07779081402217,2.9657903676800326e-114,4.878921317380763,Light Yellow,0.040655337645872,1.726118992365845,0.1330070996551315,2.750418179998028,148.12610407528084,224.03708671221784,3.953373911283444,6.124893997090934e-11,519.7943556649153,Aquifer,5.855765402775709,11.301154466072,January,19.0,21.0,1
307382,8.219081258730935,0.02258662774214,10.74060228617503,210.2025287886821,1.0099248747804064e-30,2.569776312641449,Yellow,0.3070626716459769,1.0838310091033676,0.5652692926599806,0.8237427001189782,91.95761993615726,546.7792369722,3.0444510173395125,0.0013338576632688,493.8363731414349,Aquifer,56.07217148706465,98.8694010728004,March,9.0,8.0,1
3569048,6.802517265742055,1.386668897531101,3.6530683879623926,227.8313671408812,6.407260982449898e-17,0.6499647045568785,Near Colorless,0.0026041994415059,1.738347645917468,0.0748815055334442,2.5357274261843195,169.37085698036523,392.3561769823178,,0.3779518735805138,407.93142694187935,Well,11.152314493798746,94.87903613102188,November,8.0,5.0,1
5093728,3.671861382498392,1.2405223696008185e-23,2.476300434686067,215.9797388005641,1.0932953851325864e-62,0.3307027920938529,Colorless,1.2970129032731992,0.3063319266914783,0.379930941118106,0.5408134599907214,202.0887782932369,883.8144144302345,2.9318927899661804,3.3887103217581794e-08,225.27386871194372,Lake,6.870506795285319,97.99703680190164,July,7.0,11.0,1
4243927,4.171335925432485,2.388021439838805,13.10591886828746,166.4055874584063,2.8952476548997102e-11,5.335770859856909,Colorless,7.7149937617063875,1.094219343024054,0.3132657366820902,2.870847181935117,178.47201157384004,180.0690379987429,2.8069186351716966,0.0737468127820972,27.600932339604714,River,14.865205553332562,49.40040113444325,June,21.0,18.0,1
2133042,7.283754097882009,0.0132617686377267,4.550348723200815,187.54090341605763,5.3686273052847243e-104,,Colorless,0.1147398794554353,1.9926619597596744,0.0767672062149768,2.819674413208592,142.53645655433445,868.5987761526138,2.5845544508155243,0.0175092439159165,39.49019164711554,Well,3.031625291450613,69.4861548992355,November,3.0,16.0,0
2042088,7.601692839312071,9.231200969912715e-10,4.761948199456667,233.94014511445283,3.215083337645009e-32,4.995319109083354,Faint Yellow,0.0016203915650712,0.4984412331432595,0.9177892250125652,2.883689474599881,,488.17420483443806,2.184665705471257,1.625064172659043e-09,64.0977922461061,River,11.893483475607066,37.58750361391561,May,21.0,13.0,0
2832885,8.208940203814587,9.670925087260336e-07,5.75176580787492,150.15711845224698,1.7201424724636458e-135,1.5476332466122806,Colorless,0.0164931523916831,0.4072833137556987,0.1507852867956396,0.898888550482239,56.365562271652365,748.2219618443577,2.998171330637115,3.5123282714691927e-09,321.66565533294715,Ground,26.56920184242839,39.46191735816248,February,13.0,0.0,0
4552861,7.983466558651624,0.3022599700793399,4.607742424036797,121.76852755824191,7.986286700326602e-286,3.820513173025304,Faint Yellow,0.820523048077139,1.1599769683709775,0.2293205519234456,0.2688126666633367,207.62516908881915,677.9123745046677,2.877755332824196,2.3762013715509656e-11,468.8064947673376,Well,13.82217911460992,74.8631554081372,March,18.0,0.0,0
741985,8.717563067158778,0.2953567623694071,10.028911843728013,212.4831698160721,1.0168859941329863e-99,1.2002880725369376,Faint Yellow,0.0707980832077598,1.3051575603529937,1.4231156138684289,2.8367831884919283,297.3956152001709,319.412978856157,2.7586160184731527,0.2600621003193533,14.354848102012673,Well,29.197639703431484,67.99907539017825,July,16.0,18.0,1
2747454,6.7787877645249,0.0001143834807632,2.792189777825587,87.85839312582135,8.395780672500527e-31,4.448088191914211,Light Yellow,0.0084703368380648,2.5900400865402777,,2.2811768782659074,133.05479608425108,238.35442471859085,3.1570413296744344,6.257235164494931e-07,113.95264307662087,Spring,23.198386902553786,52.93585481459165,April,26.0,6.0,1
2762884,8.497821686770006,0.0025656206759535,9.245039899573548,138.21604777921715,0.0,0.174166399534268,Faint Yellow,8.693005599307115e-06,0.6911467883314236,0.9791232076315748,2.7992841412255616,256.80358398623923,492.6749518447255,2.9068714384870127,3.2840044400144676e-24,161.01987800920202,Ground,20.717992572510344,77.97463895043107,October,26.0,14.0,1
5626202,7.50433227653836,0.001063577423166,4.995843247269449,130.01521868810465,3.283999888846133e-71,0.4924059807468948,Near Colorless,0.0009340626022046,1.340403829802423,0.2524521609758162,2.0087784765955,127.22210455163734,579.8025995911776,2.6997753595256424,0.0035488655268828,350.42968356363247,Ground,22.71367535511901,86.42328998547174,October,4.0,3.0,0
582166,7.192015497102664,0.0024401888279141,4.519074098539991,175.10768919355536,1.728882157479547e-152,0.8144840718604006,Faint Yellow,0.0226807032149104,1.577572357134733,0.169736584882914,,147.308778407341,406.44341651572427,3.874829934946344,0.0018985560340997,155.31586380478478,Lake,18.01584127441311,56.611603718678985,November,5.0,8.0,0
3599288,7.139941160531737,0.0677890917030597,6.099768653697987,186.74683054231545,4.84089168423674e-13,0.5248720200095042,Near Colorless,0.004208906303534,0.4634426731159943,0.1182803179213038,2.9989799799385475,178.82232677109863,545.6169995831574,3.440451494939552,,360.11503568336366,Lake,20.43536315196514,40.05328815516808,October,9.0,14.0,0
4155591,7.29872675872757,0.0655906309670665,5.93367245197634,166.5146730085136,1.5320689724723137e-35,2.5413866316574425,Near Colorless,0.0039699954517433,0.3351243754696303,0.8414560339918302,0.1597890768722779,145.3421883977729,515.7556792968265,2.9808637476573145,0.0010904445618191,489.0955430618533,River,31.014300056936293,50.08544297665856,February,14.0,21.0,0
1810415,7.951150562043432,0.2071302975654796,6.050385938923792,110.00502600806774,7.050152287239883e-75,0.5685765859817733,Colorless,0.1190667611460398,1.256773216552984,0.8917445598054023,2.4792339988305563,49.13864578936567,562.4853187338977,3.4020688001437174,5.574568917164925e-08,387.5633422149755,Ground,10.743583211396226,64.10092515493483,June,12.0,7.0,0
1855778,7.191895581433097,1.583573470671357,2.4355775790682164,229.62902695498445,1.173608532324423e-40,0.1648509339177074,Colorless,0.109429571940198,1.3491023041451018,0.0315598951615865,0.1629165545981274,146.15624230136922,387.32676897580535,4.060904222333348,0.0009706518944658,58.19981058177682,River,7.954415031207828,45.04324244246395,June,20.0,22.0,1
4145213,7.729258817547315,0.0959679663785859,5.645544540353538,159.56496226882626,4.757171758042051e-90,0.7573242897603149,Faint Yellow,0.2349648934293455,0.8661242672120695,0.0657122915891049,1.917974480765668,99.96336843414004,528.729907741771,3.132442656290338,0.0002232331127886,377.2641676499795,Stream,12.80236250817666,46.42589358926514,July,20.0,18.0,0
5352694,8.543979322824415,0.0001216327061127,6.037934320086225,230.8971295329931,4.027800865715512e-10,1.184875673595746,Near Colorless,0.352231110394782,0.645199011973956,0.2236572066682729,1.145895003261253,131.3097496120617,400.06489679969695,3.327817086607125,0.0071076871201921,86.01096068685048,Lake,5.248350410044269,72.73702156990952,July,6.0,7.0,0
5654076,7.549359421009977,0.0733773441472081,4.60361235239929,191.1949759438686,6.1966278501859505e-177,2.0437802098704183,Near Colorless,0.2209903601212165,1.134275159381326,0.2578061983327542,2.531933407166054,169.61677005953308,482.71828225221,2.7278999106692057,0.001658549731528,189.0029172866644,Lake,28.91055017066712,35.234634471669864,October,22.0,2.0,0
3102040,7.571345234099742,0.0038182450246172,6.199559744069766,174.7124882577492,6.797070602717957e-145,1.6653982615074676,Faint Yellow,0.0200503111492876,0.6779482550301713,0.0447260015283338,0.9538109942812713,60.935680094120215,210.47961203484712,2.7726201575390346,3.322813033298092e-06,458.6450437264836,River,10.430074859242652,57.51518594648386,April,30.0,12.0,1
1656050,8.070522922575051,0.1191138334294597,3.668312282351895,155.72900610963904,1.285575452029041e-75,0.1132655114660262,Near Colorless,0.3418725255928593,0.6688187024249409,0.5011268029734329,0.2343762081147544,79.95444966499964,374.1174550415747,3.2953171568082307,0.0041151454079575,84.1615231234827,Well,6.150174654817972,39.14162823751543,May,22.0,11.0,0
1150596,8.461733348351874,0.4956851761180018,7.85514074619857,202.14197362316924,1.3555765802844512e-55,1.2661777808558785,Near Colorless,0.8463675575937056,0.4643420673120773,0.1804072447301667,0.5866052017898359,99.9550796365555,,3.533573774760286,6.427318202998685e-06,481.2153366316622,Reservoir,22.84428346454848,60.512099140761926,October,3.0,17.0,1
923179,7.604476724407341,0.0083282247451581,3.241706211260597,,1.8471785457990705e-66,2.7305254664270207,Faint Yellow,0.3800022566341686,0.2536815829947647,0.5643721497332315,1.4756536816667196,80.17161751490113,614.1798903679372,3.673445647102448,5.3922730770204645e-17,145.14630829417683,Stream,10.989428353069783,63.313879852070286,June,7.0,19.0,0
4373113,7.137156456798601,0.0001587486855174,4.260404529687306,198.2178012648104,6.949969850013777e-78,,Colorless,0.0929255703093115,0.3748013965755898,0.1597898746120259,0.5011411995808278,111.04873049811349,193.74180448952885,3.389529769754063,1.4272184940829558e-10,77.35398724861547,Spring,16.64303000924216,16.60944071435995,May,27.0,14.0,0
3544335,7.932140516368643,2.6322551168911903,13.28189860711972,308.8261973220881,1.318128077952581e-28,2.3650296956369345,Colorless,0.1157279322773322,0.0442765782747415,0.5240090081741559,3.062262521342591,88.26660784684246,606.1064474723009,3.178137198507135,0.00024155332068,543.205739195101,River,25.33382656457688,56.01718833915157,January,25.0,10.0,1
3448361,7.136784657118056,0.7341073845113222,7.78080660098229,223.7539561293859,7.0098943238575965e-121,0.8061960106963485,Colorless,6.714045774983481,3.017752119249696,0.3357393787326221,3.287341718313759,113.16206367759202,481.9671294755205,4.307173364655672,0.1932630761629925,107.4247725222412,,33.9657066068016,43.19616940180365,September,3.0,17.0,1
3629852,7.265583035092353,0.000322044901264,4.544791635958316,226.27357045515384,4.484265194829648e-65,0.9048824049144636,Near Colorless,0.7563577844569472,0.1866587529798352,0.5864820419391937,2.6085448445171937,210.9404359291102,271.91581856408794,3.679077338349687,0.0342444450223727,39.49937808675323,Stream,7.460144849072014,58.57595287845085,February,23.0,20.0,0
243911,7.827134272419146,0.2973477508814509,4.937504242038571,104.9231857505434,5.284340702653496e-07,3.769901330302632,Colorless,0.0281570327187799,,0.3994916181502579,0.5477110014344585,84.58293522933164,474.4484486712476,3.2203050695868143,0.0408184589300051,138.23850169624546,Stream,19.65481015976104,71.08913175560284,June,,5.0,0
5738286,6.989831657517419,5.308294237500382e-05,14.978071115026466,328.64824015796046,6.793115022723302e-23,0.8240222786939426,Colorless,1.3033201581835017,0.0501707314795433,0.1221759466090247,2.376030001009234,120.30861035928264,537.4168686339327,3.513775403081073,0.0031555420644069,46.737550995343845,River,47.779253210205695,73.50135513480068,August,6.0,9.0,0
31801,7.32430763747915,0.0356082760799099,4.628082816067525,154.3770876529077,1.6472689480823388e-65,0.868726503508724,Light Yellow,0.698033919075035,0.262675054789841,0.9262349139331666,1.6339482234605978,98.886456315099,530.1510234806793,2.816485028782376,7.640496230349511e-15,413.71497375138784,Well,10.066803980011038,70.22796983523081,July,6.0,20.0,0
591927,7.205190576061697,1.1360405116400662e-07,5.9713610999626,183.30626357443825,6.118509438960974e-32,,Near Colorless,0.0013475162266364,0.123604160319978,0.0962456089358824,2.8952556481497105,91.08104859993672,328.3300593891044,3.340225179570288,0.0001308888204321,37.49959373519669,Lake,11.462487257033128,56.90685544832229,December,3.0,8.0,0
5653785,6.822928732945804,0.0027776419976801,7.336987419438177,135.05945446192112,2.5820566587685694e-195,1.0195142017169485,Light Yellow,0.7602309357624953,1.7759897348897231,0.6946289803966162,1.9197790416100025,203.73895154133328,415.9024516460661,3.747978759935384,0.0020354630591239,365.16933091811626,Ground,27.265418940418968,74.06870012512412,June,19.0,10.0,0
4758476,6.671475510690175,8.142366018349143e-13,5.618442920333557,242.6419284777004,5.789862558194236e-65,2.1694975207704816,Near Colorless,0.6304021421426592,0.2518130337439725,0.075457887356107,0.6600652818802513,139.96588957449478,209.71323788698572,3.5256459129057847,0.0104954324994714,80.35162877814622,Stream,22.10295394145092,25.924157245289702,January,20.0,16.0,0
4956449,7.879509259580706,0.0107802030447092,5.314892456538999,181.9014122333616,4.155624589690164e-23,4.609041426893658,Colorless,1.0350665369482952,0.3699182513939867,0.0114499397942336,2.8469646013802223,108.99936522597622,373.34620574195714,2.8198491020403926,5.392098213996209e-10,370.77097524830026,Stream,10.37014266297246,81.66820618865557,August,21.0,7.0,0
1164456,8.051407480638854,0.0311756940138009,7.782885201787082,122.05268174816952,4.053951182750469e-25,1.6883865279853263,Colorless,4.067640686197341,0.3605881922687909,0.4379067847936616,3.1953294559284644,327.4442520011047,,3.5402079571847023,2.7984611686327842e-16,88.00604274561228,Well,13.3158488795309,72.63759258091281,October,31.0,18.0,1
156350,7.721375121232769,2.9122588311468417e-10,9.71790427734413,173.9869570447923,5.9849292966960965e-176,1.032345079402802,Colorless,0.347329814099321,0.383787177365538,0.8485036449634321,1.868347625921881,71.8663931105445,805.2563613101227,3.773608457578772,5.012523694087077e-06,71.09664427367431,Ground,31.130015070710947,71.78785382310772,March,9.0,21.0,0
2997447,8.026308392660034,4.795997296616484e-08,4.614594503674463,116.8722573170918,0.0,1.4471034506454212,Colorless,0.107827747683046,3.3616993502343586,1.6974644511978216,0.9496209412661916,150.21555645684165,608.4870614263314,4.492332121354651,0.0126045481490214,392.8333753942159,Aquifer,21.43705495230933,57.25413006775436,April,28.0,3.0,0
1281626,7.846847420533501,0.1317372744604791,3.838847428111492,236.46993777578703,1.1357213483764636e-106,0.5320055978369818,Near Colorless,0.2924898989434836,0.1677987775004359,0.7167907250335489,2.664681896073782,169.35559950639404,384.1408463495355,3.026032005497936,0.0014436017047203,272.19765783104936,Spring,10.200743094525338,45.68786698415975,March,18.0,4.0,0
2716605,6.89786557553219,0.6569244284301837,3.888046292726945,119.11084108028258,9.021041521565924e-52,0.1901540358046934,Yellow,0.4578071398987351,0.302402431389198,,1.3226111693229716,74.57045542265233,258.98320483244265,3.566748946977945,1.378987852989232,537.2942798391988,Lake,12.008348799925368,37.06164807632074,February,6.0,6.0,1
3159033,8.344878150802234,0.0278827792632746,18.668171864760623,113.1122397244966,9.427017856748397e-193,3.5119013695265866,Light Yellow,0.0371170491002652,0.865060660524566,0.4100538889852409,3.9306911128605786,145.70085208560988,325.3882138552593,3.096848076542169,2.695952338555741,308.1227664137987,Ground,16.9099600854164,31.00770085573464,December,13.0,23.0,1
1019104,7.068293521881639,0.0841968355304544,5.361980167660395,198.8731627037596,4.085783569581726e-100,0.8855003628206365,Colorless,0.0031305319622603,0.0775946361509575,0.2191455697165404,0.1991508355353285,89.58425133366529,509.57998005731525,3.412864923261249,3.615583956033473e-07,386.3061547175893,Well,33.13363925150177,46.15159392347741,February,3.0,23.0,0
4006515,6.861295237652767,0.0163091355433695,3.188271872051576,230.7937761450184,2.111313731072695e-33,0.0686206336425504,Faint Yellow,0.101287826205548,0.6697820104966004,0.4745561081562648,2.2433255990610004,99.10893320935313,477.47909234288585,3.319223381006921,3.16084361599774e-08,243.31126986515991,Aquifer,29.61228919496203,58.92374645484501,June,1.0,5.0,0
